MES,FECHA,CARRERA,LOCALIDAD,DISTANCIA,TERRENO,HOMOLOGADA,CONFIRMADA,GUÍA EN BLOG,WEB OFICIAL,URL GUÍA
Septiembre,05/09,Portal Avalanche,Berga,"1,3k",Asfalto,No,Sí,No,https://www.jaberga.com/avalanche,
Septiembre,05/09,Vertical Colònia Montserrat,Valldoreix,1k,Asfalto,No,Sí,No,https://web.rockthesport.com/es/event/vertical-colonia-montserrat-2026,
Septiembre,06/09,Cursa del Mosquit,Manresa,10k y 5k,Mixta,No,Sí,No,https://www.theclubpadel.com/theclub-portfolio/cursa-mosquit/,
Septiembre,06/09,Cursa De La Vinya,Sant Llorenç d'Hortons,21k y 10k,Mixta,No,Sí,Sí,https://www.ajhortons.cat/temes/esport/la-29-ena-cursa-de-la-vinya-i-la-8ena-pampol-trail-,
Septiembre,06/09,Cursa Festa Major Sabadell,Sabadell,5k,Asfalto,No,Sí,Sí,https://www.cursafestamajorsabadell.cat/,
Septiembre,06/09,Cursa La Cordera,Albesa,10k y 5k,Asfalto,No,Sí,No,https://corderaalbesa.wixsite.com/cordera,
Septiembre,11/09,Cursa Popular Viladecans,Viladecans,5k,Asfalto,No,Sí,Sí,https://www.catvila.org/,
Septiembre,11/09,Cursa Popular Vall De Tenes,Bigues,10k,Mixta,No,Sí,No,https://www.mancomunitatvalltenes.cat/,
Septiembre,11/09,Cursa de la Diada,Térmens,10k,Mixta,No,Sí,No,www.cursadeladiada.cat,
Septiembre,11/09,Cursa Popular Vallirana,Vallirana,5k,Asfalto,No,Sí,No,https://www.vallirana.cat/el-municipi/turisme/esdeveniments-esportius/cursa-popular-11-de-setembre.html,
Septiembre,11/09,La 6.6 Bellaterra,Bellaterra,"6,6k",Mixta,No,Sí,No,https://la6punt6debellaterra.cat/,
Septiembre,11/09,Cros Popular 11 de Setembre,Santa Coloma de Cervelló,5k,Mixta,No,Sí,No,https://web.rockthesport.com/es/event/44e-cros-popular-11-de-setembre-2026,
Septiembre,11/09,Despertaferro Bàscara,Bàscara,"11,8k y 6,3k",Mixta,No,Sí,No,https://despertaferrobascara.cat/,
Septiembre,12/09,Pujada a la Torre Collserola,Barcelona,"2,2k",Escaleras,No,No,No,https://veinsdevallvidrera.blogspot.com/,
Septiembre,12/09,Cursa Popular Castellar,Castellar del Vallès,"4,8k",Asfalto,No,Sí,No,https://clubatleticcastellar.cat/cursa-popular/,
Septiembre,12/09,Millenial Race,Cabacés,8k y 5k,Obstáculos,No,Sí,No,https://millennialrace.laketab.com/?utm_source=ig&utm_medium=social&utm_content=link_in_bio&fbclid=PAZXh0bgNhZW0CMTEAc3J0YwZhcHBfaWQPOTM2NjE5NzQzMzkyNDU5AAGnIViz2J_n2W2J8-FuxrgC8YHH5RlNhmKJRjzaetcJkDSPCoRBM14Ixp-WSd0_aem_-EnghqJHH1H96A01BEaGtQ,
Septiembre,12/09,La Cursa del Laberint,Pavia / Talavera,5k,Mixta,No,Sí,No,https://lanostramel.com/la-cursa-del-laberint/,
Septiembre,13/09,Cursa Bellvitge,L'Hospitalet de Llobregat,5k,Asfalto,No,Sí,No,https://www.instagram.com/cursasolidariabellvitge/,
Septiembre,13/09,Cursa Apaguem El Càncer (Bombers Girona),Girona,10k y 5k,Asfalto,No,Sí,No,https://www.cursabombersgirona.cat/,
Septiembre,13/09,Cros Ametlla Merola,L'Ametlla de Merola,10k y 5k,Mixta,No,Sí,Sí,http://cross.ametllademerola.cat/,
Septiembre,13/09,La Cursa de la Coia,Reus,5k,Asfalto,No,Sí,No,https://www.xiquetsdereus.cat/la-cursa-de-la-coia/,
Septiembre,13/09,Peonada Popular de Santa Tecla,Tarragona,"5,8k",Asfalto,No,Sí,No,https://www.tarragona.cat/esports/activitats/activitats-populars/peonada-popular,
Septiembre,18/09,Milla del Drac,Barcelona,Milla,Asfalto,No,Sí,No,https://knlts.cat/LA-MILLA-DEL-DRAC/,
Septiembre,18/09,Seu Vella Night Race,Lleida,"5,4k",Asfalto,No,Sí,No,https://www.instagram.com/westrunnersproject/,
Septiembre,19/09,10K I 5K De Jesús,Jesús (Tortosa),10k y 5k,Asfalto,No,Sí,No,https://www.runningseries.net/calendari/,
Septiembre,19/09,Cursa Festa Major Sant Feliu Codines,Sant Feliu de Codines,8k,Mixta,No,Sí,No,https://www.santfeliudecodines.cat/actualitat/noticies/obertes-les-inscripcions-a-les-curses-de-festa-major-2026.html,
Septiembre,19/09,Km Contra el Càncer Badia,Badia del Vallès,"3,5k",Asfalto,No,Sí,No,https://barcelonaenmarxa.org/es/,
Septiembre,20/09,Km Contra el Càncer Granollers,Granollers,5k,Asfalto,No,Sí,No,https://barcelonaenmarxa.org/es/,
Septiembre,20/09,Km Contra el Càncer Sant Cebrià,Sant Cebrià de Vallalta,Por confirmar,Por confirmar,No,Sí,No,https://barcelonaenmarxa.org/es/,
Septiembre,20/09,Albagés Mou-te contra el càncer,Albagés,10k y 5k,Mixta,No,Sí,No,https://web.rockthesport.com/es/event/albages-mou-te-contra-el-cancer,
Septiembre,20/09,Linyola Mou-te contra el càncer,Linyola,10k y 5k,Mixta,No,Sí,No,https://web.rockthesport.com/es/event/linyola-mou-te-contra-el-cancer,
Septiembre,20/09,Cursa - Caminada Entremuralles,Cervera,5k,Asfalto,No,No,No,https://cesegarra.cat/cursa-popular-entre-muralles/,
Septiembre,20/09,Cursa Mercè,Barcelona,10k,Asfalto,Sí,Sí,Sí,https://www.barcelona.cat/cursamerce/ca,
Septiembre,20/09,Cursa Sant Miquel Molins,Molins de Rei,"10k y 3,5k",Asfalto,No,Sí,Sí,https://www.molinsderei.site/cursasantmiquel/,
Septiembre,20/09,Cursa De La Vaca,Vallfogona,10k y 5k,Asfalto,No,Sí,No,https://www.cansallebres.cat/,
Septiembre,20/09,Cursa L'Ametlla De Vilagrassa,L'Ametlla de Vilagrassa,10k y 5k,Mixta,No,Sí,No,https://www.vilagrassa.cat/firametlla/cursa,
Septiembre,20/09,Cursa De La Dona Ripoll,Ripoll,5k,Asfalto,No,Sí,No,https://ripoll.cat/cursadeladona/,
Septiembre,20/09,Cursa De La Dona Roses / Santa Margarita,Roses,5k,Asfalto,No,Sí,No,https://www.atletismeroses.cat/cursa-de-la-dona,
Septiembre,20/09,Cursa Popular Prat,El Prat de Llobregat,10k y 5k,Asfalto,No,Sí,Sí,https://www.elprat.cat/esports/actes-esportius/cursa-popular,
Septiembre,26/09,Cursa Festa Major Barri Centre,Viladecavalls,5k,Asfalto,No,No,No,https://www.instagram.com/avviladecavallscentre/,
Septiembre,26/09,Correnou,La Nou de Gaià,6k,Mixta,No,Sí,No,https://www.rockthesport.com/ca/esdeveniment/trail-la-nou-de-gaia-2026,
Septiembre,26/09,Cursa Nocturna De La Cerveza Montseny,Sant Miquel de Balenyà,10k,Mixta,No,Sí,No,https://cervesamontseny.cat/es/carrera-de-la-cerveza-nocturna/,
Septiembre,26/09,Km Contra el Càncer El Bedorc,El Bedorc,7k,Mixta,No,Sí,No,https://barcelonaenmarxa.org/es/,
Septiembre,27/09,Cursa La Llagosta,La Llagosta,10k y 5k,Asfalto,Sí,Sí,Sí,https://www.lasansieventos.com/ca/cursa-de-la-llagosta,
Septiembre,27/09,Km Contra el Càncer La Pobla de Claramunt,La Pobla de Claramunt,7k,Mixta,No,Sí,No,https://barcelonaenmarxa.org/es/,
Septiembre,27/09,Cursa Bacus De Verdú,Verdú,10k y 5k,Asfalto,No,Sí,No,https://correvinyes.verdu.red/cursa-bacus-2026/,
Septiembre,27/09,Cursa Dona Girona,Girona,"5,5k",Asfalto,No,Sí,No,https://www.cursadeladonagirona.com/,
Septiembre,27/09,Cursa Solidària I Inclusiva Del Trampolí,La Bisbal d'Empordà,10k y 5k,Asfalto,No,No,No,https://www.instagram.com/p/DOYF4D4jLCc/,
Septiembre,27/09,Cursa Sant Miquel (Iter 5),Lleida,10k y 5k,Asfalto,No,Sí,No,http://www.cursasantmiquel.net/,
Septiembre,27/09,Sosciathlon,Salou,5k,Asfalto,No,Sí,No,https://www.sosciathlon.org/ca/,
Septiembre,27/09,Cursa Can Jofresa,Terrassa,Por confirmar,Asfalto,No,Sí,No,https://ceterrassa.cat/barris/,
Septiembre,27/09,Cursa Matonera,Marganell,12k,Mixta,No,Sí,No,https://www.instagram.com/cursamatonera/,
Octubre,03/10,Metropolitan Sky Run,L'Hospitalet de Llobregat,-,Escaleras,No,Sí,No,https://metropolitanskyrun.com/,
Octubre,03/10,Cursa Benèfica María de Villota,Montmeló (circuito),5k,Asfalto,No,Sí,Sí,https://festivaldelavelocidad.com/cursa-benefica-maria-de-villota/,
Octubre,03/10,Cursa De La Tardor Sant Andreu Barca,Sant Andreu de la Barca,10k y 5k,Asfalto,No,Sí,Sí,https://cursadelatardor.com/,
Octubre,03/10,MIlla Urbana i 5k Banyoles,Banyoles,5k y Milla,Mixta,No,Sí,No,https://cnbanyoles.cat/competicions/milla-urbana-de-banyoles/,
Octubre,04/10,En Marxa per la Paràlisi Cerebral,Barcelona,5k y 1k,Asfalto,No,Sí,,https://cursaenmarxapc.org/,
Octubre,04/10,Cursa Nick Horta,Barcelona,5k,Asfalto,No,No,Sí,https://www.instagram.com/cursa_nick_horta_/,
Octubre,04/10,Cursa Lo Carrilet,Tortosa,10k y 5k,Asfalto,No,Sí,No,https://www.runningseries.net/calendari/,
Octubre,04/10,Cursa Antiracista Sabadell,Sabadell,5k,Asfalto,No,Sí,No,https://cursaantiracista.com/,
Octubre,04/10,Cursa Fanny Sallès,Terrassa,5k,Asfalto,No,Sí,Sí,https://www.mitjaterrassa.org/curses/cursa-de-les-dones-terrassa/,
Octubre,04/10,Cursa Nosaltres També Podem,Lleida,10k y 5k,Asfalto,No,Sí,No,https://aspros.cat/cursa-aspros/,
Octubre,04/10,Cursa I Caminada 5K L'Arboç,L'Arboç,5k,Asfalto,No,Sí,No,https://www.facebook.com/cursa5Klarboc/?locale=ca_ES,
Octubre,04/10,Vermuton Run,Santpedor,10k,MIxta,No,Sí,No,https://www.instagram.com/p/DaJEBLZMFN2/,
Octubre,04/10,Cursa Rebombori,Santa Maria de Palautordera,10k y 5k,MIxta,No,Sí,No,https://www.instagram.com/p/DbU_bkwIFLy/,
Octubre,04/10,Cursa Rural Montbrió del Camp,Montbrió del Camp,10k y 5k,MIxta,No,Sí,No,https://webtretzesports.wixsite.com/10kmontbriodelcamp,
Octubre,04/10,Cursa Parets De Vallès,Parets del Vallès,10k y 5k,Mixta,No,No,Sí,https://www.caparets.com/la-cursa,
Octubre,04/10,Cursa Dona Vilanova I La Geltrú,Vilanova i la Geltrú,5k,Asfalto,No,Sí,No,https://cursadeladonavilanovailageltru.com/,
Octubre,04/10,Torres de Segre Mou-te contra el càncer,Torres de Segre,5k,Mixta,No,Sí,No,https://web.rockthesport.com/es/event/torres-de-segre-mou-te-contra-el-cancer,
Octubre,10/10,Cursa Antiracista Garrotxa,Olot,7k,MIxta,No,Sí,No,https://cursaantiracista.com/,
Octubre,11/10,Milla del Congrés,Barcelona,5k y Milla,Asfalto,No,Sí,No,https://millacongres.cat/,
Octubre,11/10,Cursa Del Torró D'Agramunt,Agramunt,10k y 5k,Asfalto,No,Sí,No,"https://agramuntesports.cat/cursa-del-torro-2025/#:~:text=com%20sempre%20l'Ajuntament%20d,cursa%20%C3%A9s%20a%20les%2010h.",
Octubre,11/10,Cursa Del Remei,Santa Maria de Palautordera,10k,Mixta,No,No,No,https://www.facebook.com/p/Cursa-10-Km-del-Remei-100064279255530/,
Octubre,11/10,10K Lleida Internacional Race,Lleida,10k,Asfalto,No,Sí,No,https://10klleida.com/,
Octubre,12/10,Volta Aeroport Alguaire,Alguaire,"10k y 5,4k",Asfalto,No,Sí,No,https://lomakot.cat/cartell-2/,
Octubre,12/10,Cursa Antiracista Osona,Vic,5k,Asfalto,No,Sí,No,https://cursaantiracista.com/,
Octubre,17/10,Lleida Mou-Te Contra El Càncer,Lleida,10k y 5k,Asfalto,No,No,No,https://enmarcha.contraelcancer.es/es/evento/lleida-en-marcha-contra-el-cancer-2025,
Octubre,17/10,Cursa Vertical Walden,Sant Just Desvern,-,Escaleras,No,No,No,https://trailbarcelona.com/ca/vertical-walden,
Octubre,17/10,Cursa Dona Rural,Riudecanyes,"6,5k",Mixta,No,Sí,No,https://webtretzesports.wixsite.com/caminadadonarural,
Octubre,18/10,Cros De Sants,Barcelona,10k,Asfalto,No,Sí,Sí,https://crospopulardesants.cat/,
Octubre,18/10,Cursa Mercabarna,Barcelona,10k y 5k,Asfalto,No,Sí,Sí,https://www.cursamercabarna.cat/,
Octubre,18/10,Run Like a Hero,Barcelona,5k,Asfalto,No,Sí,No,https://runlikeahero.com/barcelona/,
Octubre,18/10,Km Contra el Càncer Santa Coloma ,Santa Coloma de Gramenet,5k,Asfalto,No,Sí,No,https://barcelonaenmarxa.org/es/,
Octubre,18/10,Km Contra el Càncer Sant Feliu,Sant Feliu de Llobregat,Por confirmar,Por confirmar,No,Sí,No,https://barcelonaenmarxa.org/es/,
Octubre,18/10,Cursa Rac1 Platja d'Aro,Platja d'Aro,5k,Asfalto,No,Sí,No,https://www.lacursaderac1.cat/ca/,
Octubre,18/10,Cursa De La Dona Corbera,Corbera de Llobregat,7k,Mixta,No,Sí,No,https://www.cinccims.cat/cursa-de-la-dona-19-10-25/,
Octubre,18/10,Pink Run Montcada I Reixac,Montcada i Reixac,5k,Asfalto,No,Sí,No,https://www.nonstoprun.com/pinkrun/,
Octubre,18/10,La De Deu De Cornellà,Cornellà de Llobregat,10k y 5k,Asfalto,Sí,Sí,Sí,https://cornellaatletic.com/la-de-deu/,
Octubre,18/10,Mitja Mollerussa,Mollerussa,21k y 5k,Asfalto,Sí,Sí,No,https://sites.google.com/mollerussa.cat/mitjamollerussa/,
Octubre,18/10,Mitja Puigcerdà,Puigcerdà,"21k, 10k y 5k",Asfalto,Sí,Sí,No,https://www.puigcerda.cat/ca/serveis/esports/28a-mitja-marato-de-puigcerda-by-bwt-2026/,
Octubre,18/10,Mitja Vila-Seca,Vila-seca,"21k, 10k, 5k",Asfalto,No,Sí,Sí,https://www.runnersvilaseca.com/,
Octubre,18/10,Cursa Carrer Nou Girona,Girona,10k y 5k,Asfalto,No,Sí,No,https://cursacarrernou.cat/,
Octubre,18/10,Women Race Cursa Corte Inglés,Tarragona,5k,Asfalto,No,Sí,No,https://womenrace.cat/,
Octubre,18/10,Carrera Km contra el cáncer Santa Coloma,Santa Coloma de Gramenet,5k ,Asfalto,No,Sí,No,https://barcelonaenmarxa.org/es/#calendari,
Octubre,18/10,Corre Cava,Sant Sadurní d'Anoia,10k,Mixta,No,Sí,No,https://www.tretzesports.org/,
Octubre,18/10,Cursa Torresana,Terrassa,Por confirmar,Asfalto,No,Sí,No,https://ceterrassa.cat/barris/,
Octubre,18/10,La Vicentina,Sant Vicenç dels Horts,10k y 5k,Mixta,No,Sí,Sí,https://gesport.cat/curses/,
Octubre,18/10,Race For Life,Sabadell,5k,Asfalto,No,Sí,No,https://www.mitjasabadell.cat/,
Octubre,18/10,Cursa de La Dona Figueres,Figueres,5k,Asfalto,No,Sí,No,https://www.instagram.com/cursadonafigueres/,
Octubre,18/10,Cursa Solidària Ascó,Ascó,Por confirmar,Por confirmar,No,Sí,No,https://www.tretzesports.org/,
Octubre,18/10,Cursa de Les Dones Torres De L'Ebre,Miravet,5k,Asfalto,No,No,No,https://www.instagram.com/cursadelesdonesebre/,
Octubre,18/10,Cursa de La Dona Pallaresos,Pallaresos,10k y 5k,Asfalto,No,No,No,https://www.instagram.com/ajelspallaresos/?hl=es,
Octubre,18/10,Cursa Popular Igualada,Igualada,5k,Asfalto,No,No,No,https://www.instagram.com/cursapopularigualada/?hl=es,
Octubre,24/10,Cursa Lluís Companys,Barcelona,10k y 5k,Asfalto,Sí,Sí,Sí,https://cursacompanys.cat/,
Octubre,24/10,Cursa Antiracista Solsona,Solsona,5k,Asfalto,No,Sí,No,https://cursaantiracista.com/,
Octubre,24/10,Cursa Udl,Lleida,5k,Asfalto,No,No,No,https://estudiantat.udl.cat/ca/ce/CEUdL/230/,
Octubre,25/10,Mitja Vendrell,El Vendrell,"21k, 10k y 5k",Asfalto,Sí,Sí,Sí,https://mitjavendrell.runnerselvendrell.cat/,
Octubre,25/10,Mitja Costa Barcelona Maresme,Calella,21k,Asfalto,Sí,Sí,Sí,https://gesport.cat/mitja-marato-costa-barcelona-maresme-2026/,
Octubre,25/10,10.000 I 5.000 Santa Bàrbara,Santa Bárbara,10k y 5k,Asfalto,No,Sí,No,https://www.runningseries.net/calendari/,
Octubre,25/10,5K/10K Manresa,Manresa,10k y 5k,Asfalto,Sí,Sí,No,https://clubatleticmanresa.cat/cursa-urbana-de-manresa/,
Octubre,25/10,Cursa De La Barca,Vilanova de la Barca,10k y 5k,Asfalto,No,Sí,No,https://xtsportevents.com/reglament-ca-cursa-la-barca/,
Octubre,25/10,Cursa Pau Dinarès,Terrassa,10k,Asfalto,No,Sí,No,https://dina35.org/activitat/cursa-solidaria-dina35/,
Octubre,25/10,Km Contra el Càncer Santa Margarida,Santa Margarida de Montbui,Por confirmar,Por confirmar,No,Sí,No,https://barcelonaenmarxa.org/es/,
Octubre,25/10,Km Contra el Càncer Premià,Premià de Mar,Por confirmar,Por confirmar,No,Sí,No,https://barcelonaenmarxa.org/es/,
Octubre,25/10,Mitja Marató Rural Ribes,Sant Pere de Ribes,21k y 10k,Mixta,No,Sí,No,https://www.instagram.com/mitjamaratoruralribes/,
Octubre,25/10,Cursa Popular Barberà,Barberà del Vallès,5k,Mixta,No,Sí,No,https://uabarbera.com/eventos/xxiii-carrera-de-la-fiesta-mayor-de-barbera-del-valles-2025/,
Octubre,25/10,Cursa Solidària País del Cava,Vilafranca del Penedès,"13,4k",Asfalto,No,Sí,No,https://www.confrariacava.com/,
Octubre,25/10,Corre Per Les Mames Agullana,Agullana,3k-10k,Mixta,No,Sí,No,https://oncolligagirona.cat/activitats-solidaries/corre-per-les-mames.html,
Octubre,25/10,Corre Per Les Mames Amer,Amer,3k-10k,Mixta,No,Sí,No,https://oncolligagirona.cat/activitats-solidaries/corre-per-les-mames.html,
Octubre,25/10,Corre Per Les Mames Anglés,Anglés,3k-10k,Mixta,No,Sí,No,https://oncolligagirona.cat/activitats-solidaries/corre-per-les-mames.html,
Octubre,25/10,Corre Per Les Mames Besalú,Besalú,3k-10k,Mixta,No,Sí,No,https://oncolligagirona.cat/activitats-solidaries/corre-per-les-mames.html,
Octubre,25/10,Corre Per Les Mames Breda,Breda,3k-10k,Mixta,No,Sí,No,https://oncolligagirona.cat/activitats-solidaries/corre-per-les-mames.html,
Octubre,25/10,Corre Per Les Mames Camprodon,Camprodon,3k-10k,Mixta,No,Sí,No,https://oncolligagirona.cat/activitats-solidaries/corre-per-les-mames.html,
Octubre,25/10,Corre Per Les Mames Cervià de Ter,Cervià de Ter,3k-10k,Mixta,No,Sí,No,https://oncolligagirona.cat/activitats-solidaries/corre-per-les-mames.html,
Octubre,25/10,Corre Per Les Mames Bordils,Bordils,3k-10k,Mixta,No,Sí,No,https://oncolligagirona.cat/activitats-solidaries/corre-per-les-mames.html,
Octubre,25/10,Corre Per Les Mames Hostalric,Hostalric,3k-10k,Mixta,No,Sí,No,https://oncolligagirona.cat/activitats-solidaries/corre-per-les-mames.html,
Octubre,25/10,Corre Per Les Mames Llagostera,Llagostera,3k-10k,Mixta,No,Sí,No,https://oncolligagirona.cat/activitats-solidaries/corre-per-les-mames.html,
Octubre,25/10,Corre Per Les Mames Llançà,Llagostera,3k-10k,Mixta,No,Sí,No,https://oncolligagirona.cat/activitats-solidaries/corre-per-les-mames.html,
Octubre,25/10,Corre Per Les Mames Lloret de Mar,Lloret de Mar,3k-10k,Mixta,No,Sí,No,https://oncolligagirona.cat/activitats-solidaries/corre-per-les-mames.html,
Octubre,25/10,Corre Per Les Mames Massanes,Massanes,3k-10k,Mixta,No,Sí,No,https://oncolligagirona.cat/activitats-solidaries/corre-per-les-mames.html,
Octubre,25/10,Corre Per Les Mames Navata,Navata,3k-10k,Mixta,No,Sí,No,https://oncolligagirona.cat/activitats-solidaries/corre-per-les-mames.html,
Octubre,25/10,Corre Per Les Mames Palafrugell,Palafrugell,3k-10k,Mixta,No,Sí,No,https://oncolligagirona.cat/activitats-solidaries/corre-per-les-mames.html,
Octubre,25/10,Corre Per Les Mames Palamós,Palamós,3k-10k,Mixta,No,Sí,No,https://oncolligagirona.cat/activitats-solidaries/corre-per-les-mames.html,
Octubre,25/10,Corre Per Les Mames Quart,Quart,3k-10k,Mixta,No,Sí,No,https://oncolligagirona.cat/activitats-solidaries/corre-per-les-mames.html,
Octubre,25/10,Corre Per Les Mames Ribes de Freser,Diverses localitats Girona,3k-10k,Mixta,No,Sí,No,https://oncolligagirona.cat/activitats-solidaries/corre-per-les-mames.html,
Octubre,25/10,Corre Per Les Mames Sant Feliu de Guíxols,Sant Feliu de Guíxols,3k-10k,Mixta,No,Sí,No,https://oncolligagirona.cat/activitats-solidaries/corre-per-les-mames.html,
Octubre,25/10,Corre Per Les Mames Santa Coloma de Farners,Santa Coloma de Farners,3k-10k,Mixta,No,Sí,No,https://oncolligagirona.cat/activitats-solidaries/corre-per-les-mames.html,
Octubre,25/10,Corre Per Les Mames Sant Julià de Ramis,Sant Julià de Ramis,3k-10k,Mixta,No,Sí,No,https://oncolligagirona.cat/activitats-solidaries/corre-per-les-mames.html,
Octubre,25/10,Corre Per Les Mames Tordera,Tordera,3k-10k,Mixta,No,Sí,No,https://oncolligagirona.cat/activitats-solidaries/corre-per-les-mames.html,
Octubre,25/10,Corre Per Les Mames Vidreres,Vidreres,3k-10k,Mixta,No,Sí,No,https://oncolligagirona.cat/activitats-solidaries/corre-per-les-mames.html,
Octubre,25/10,Corre Per Les Mames Vilabrareix,Vilabrareix,3k-10k,Mixta,No,Sí,No,https://oncolligagirona.cat/activitats-solidaries/corre-per-les-mames.html,
Octubre,25/10,Cursa De La Dona - Calafell,Calafell,4k,Asfalto,No,No,No,https://www.athleticevents.net/cursa/vii-cursa-de-la-dona-calafell-506,
Octubre,25/10,Pink Run Palau,Palau de Plegamans,"3,6k",Asfalto,No,Sí,No,https://www.nonstoprun.com/pinkrunpalau/index.php?lang=es,
Octubre,31/10,Tast Mitja,La Garriga - Les Franqueses,10k,Asfalto,Sí,Sí,Sí,https://eltast.lamitja.cat/,
Noviembre,01/11,Montjuïc A Tibidabo,Barcelona,11k,Mixta,No,Sí,Sí,https://montjuictibidabo.cat/es/,
Noviembre,01/11,Cursa de les Caves,Lavern (Subirats),10k y 5k,Mixta,No,Sí,No,https://cursacaves.wordpress.com/,
Noviembre,07/11,Vilanova Night Run,Vilanova i la Geltrú,5k,Asfalto,Sí,Sï,Sí,https://vilanovanightrun.com/,
Noviembre,07/11,Cursa De Sant Crist De Balaguer,Balaguer,10k y 5k,Asfalto,No,No,No,https://www.runners.cat/5k-cursa-del-sant-crist-balaguer-2025/,
Noviembre,08/11,Mitja Tarragona,Tarragona,21k y 10k,Asfalto,No,Sí,Sí,https://www.mitjatarragona.cat/es/,
Noviembre,08/11,10.000 I 5.000 Amposta,Amposta,10k y 5k,Asfalto,Sí,Sí,No,https://www.runningseries.net/calendari/,
Noviembre,08/11,Cursa Junts salvem vides,El Prat de Llobregat,Por confirmar,Mixta,No,Sí,No,https://www.instagram.com/p/Da2K48_sMAK/?igsh=YW0zbWMweHN4aTY3,
Noviembre,08/11,Cursa Bombers,Barcelona,10k,Asfalto,Sí,Sí,Sí,https://cursadebombers.barcelona/es/,
Noviembre,08/11,Córrer Per Córrer,Manlleu,10k,Mixta,No,No,No,https://www.olimpicmanlleu.cat/correr-per-correr/,
Noviembre,08/11,Cros Ciutat de Sant Cugat,Sant Cugat del Vallès,"5,5k",Mixta,No,No,No,https://omet.santcugat.cat/tag/cros-ciutat-de-sant-cugat/,
Noviembre,08/11,Volta A L'Estany D'Ivars,Ivars d'Urgell,10k y 7k,Mixta,No,Sí,No,https://atletismeivars.wixsite.com/caivars/copia-de-grup-excursionista-2,
Noviembre,14/11,Cursa Valldeneu,Sant Martí de Centelles,5k,Mixta,No,No,No,https://www.instagram.com/p/DPmOYreCCrD/,
Noviembre,14/11,Nocturna D'Avià,Avià,5k,Mixta,No,No,No,https://voltaalamaria.wixsite.com/misitio,
Noviembre,14/11,Milles Cerdanyola,Cerdanyola del Vallès,10k y 5k,Asfalto,Sí,No,Sí,https://www.atcerdanyola.com/curses/milles-cerdanyola/,
Noviembre,14/11,Cursa Vertical Torre Diagonal One,Barcelona,24 plantas,Escaleras,No,No,No,https://www.carreraverticaltorrediagonalone.es/,
Noviembre,15/11,Cursa Sant Martí,Barcelona,10k y 5k,Asfalto,No,Sí,Sí,https://www.cursasantmarti.cat/,
Noviembre,15/11,Els 10 De Les Franqueses,Les Franqueses del Vallès,10k,Mixta,Sí,No,Sí,http://www.els10delesfranqueses.cat/,
Noviembre,15/11,La Palauenca,Palau-Solità i Plegamans,10k y 5k,Mixta,No,Sí,No,https://www.mitjasabadell.cat/,
Noviembre,15/11,Carrera Km contra el cáncer Igualada,Igualada,5k ,Asfalto,No,Sí,No,https://barcelonaenmarxa.org/es/#calendari,
Noviembre,15/11,5K/10K Vic,Vic,10k y 5k,Asfalto,No,Sí,No,https://5k10kvic.cat/,
Noviembre,15/11,Mitja Lleida,Lleida,21k y 5k,Asfalto,Sí,Sí,No,https://mitjalleida.com/,
Noviembre,15/11,Km Contra el Càncer Igualada,Igualada,5k,Asfalto,No,Sí,No,https://barcelonaenmarxa.org/es/,
Noviembre,15/11,Milla Sagrada Família,Barcelona,Milla,Asfalto,No,Sí,No,https://claror.cat/es/la-milla/,
Noviembre,15/11,Cursa Popular Vila De Sant Boi,Sant Boi de Llobregat,10k y 5k,Asfalto,No,Sí,Sí,https://www.cursasantboi.com/,
Noviembre,15/11,Cros 3 Turons,Barcelona,12k,Mixta,No,No,Sí,https://www.cros3turons-ladiablada.cat/,
Noviembre,15/11,Cursa Trinitat Vella,Barcelona,5k,Asfalto,No,No,No,https://www.asme.cat/cursa-trinitat-vella-2025/,
Noviembre,15/11,Mitja Ripoll,Ripoll,"21k, 10k y 5k",Asfalto,Sí,Sí,No,https://www.mitjamarato.cat/,
Noviembre,15/11,Vinya Cross,Manresa,"21k, 10k y 5k",Tierra,No,No,No,https://www.vinya-cross.es/,
Noviembre,15/11,Cursa Duchenne,Salt,9k y 5k,Mixta,No,No,No,https://www.instagram.com/duchennesomriuresvalents/?hl=es,
Noviembre,15/11,Cros Can Mercader,Cornellà de Llobregat,"9,4k y 4,7k",Mixta,No,No,No,https://www.corresolidaris.org/corresolidaris-amb-la-marato-tv3/,
Noviembre,22/11,Cursa De La Dona Barcelona,Barcelona,"6,5k",Asfalto,No,Sí,Sí,https://www.carreradelamujer.com/muj-barcelona,
Noviembre,22/11,Mitja Gavà,Gavà,21k,Asfalto,Sí,Sí,Sí,https://www.instagram.com/mitjagava/,
Noviembre,22/11,Mitja Espirall,Vilafranca del Penedès,21k y 10k,Asfalto,Sí,Sí,Sí,https://mitja.vilafranca.cat/,
Noviembre,22/11,Mitja Dani Maresme,Vilassar de Mar,"21k, 10k y 6k",Asfalto,Sí,Sí,Sí,https://danievents.cat/service/cursa-dani-maresme/,
Noviembre,22/11,Cursa DiR Mossos d'Esquadra,Sant Cugat del Vallès,10k y 5k,Asfalto,Sí,Sí,Sí,,
Noviembre,22/11,Entrepobles Garrotxa,Olot,10k,Asfalto,No,Sí,No,https://www.entrepobles.run/,
Noviembre,22/11,Corre per l'ictus,Girona,8k,Mixta,No,Sí,No,https://www.instagram.com/correperlictus/,
